"gene","logFC_79362","logCPM_79362","F_79362","PValue_79362","FDR_79362","sig_79362","logFC_94438","logCPM_94438","F_94438","PValue_94438","FDR_94438","sig_94438","sig_status"
"CLEC4A",0.187145770632945,3.12603771679914,10.2523269191723,0.00148779607787979,0.00673699783077131,FALSE,0.258649175916571,3.06556143466908,16.3916112662629,6.11028244859911e-05,0.000715585146712598,FALSE,"Neither"
"RIC8B",-0.0891259341997588,3.88869061140584,10.2515969325675,0.0014882888466977,0.00673738634319947,FALSE,-0.0751888245129285,3.53564147582057,6.01940231886597,0.0145454539111845,0.0480217648713886,FALSE,"Neither"
"POC5",-0.0876601919611458,3.84836979479706,10.2509701383778,0.0014887832878889,0.00673778221186462,FALSE,0.01132838637424,3.37222093149984,0.100443454463143,0.751451981437667,0.841101441880764,FALSE,"Neither"
"DACT1",0.283351186324252,1.47870536789396,10.2493959881983,0.00148963802918271,0.00673980802763591,FALSE,-0.010040776846171,0.94006055808487,0.00807749298674457,0.928428554339963,0.958654083020726,FALSE,"Neither"
"SLC35A4",0.0781035993487024,6.72620088278362,10.2471706461732,0.0014917171988669,0.0067473711003392,FALSE,0.0589007708194187,7.1263686191028,2.83691818573394,0.0928465970435635,0.192493732565995,FALSE,"Neither"
"RBM34",-0.156678814529795,0.371104751321108,10.2369246323159,0.00149675153811164,0.00676829328419507,FALSE,0.0614701010218762,-0.149971551475237,1.23775464013356,0.266529796597567,0.414541180299853,FALSE,"Neither"
"MKRN9P",0.238429965292906,1.86722448316506,10.2397094610712,0.00149761293050445,0.00677033917654318,FALSE,0.0312335103552599,1.63496368327277,0.15130265577363,0.697486264873647,0.80101729661138,FALSE,"Neither"
"SPIN2B",-0.127239344940248,1.53762773145442,10.2359393982272,0.00150026704068287,0.00678021701641821,FALSE,-0.0900678270784329,1.41839333550378,6.68637606642439,0.0100434542176064,0.0361670427682503,FALSE,"Neither"
"BRD3",0.0979007894768511,5.14206104446282,10.2358868134211,0.001500617043078,0.00678021701641821,FALSE,-0.0669622122776917,4.74304715551556,1.99345934240108,0.158703069765601,0.284715177340629,FALSE,"Neither"
"LMBR1L",-0.0655165438911162,6.37904612191867,10.2315137432568,0.00150407352331859,0.00679363406243034,FALSE,0.0127251296008377,6.4185872070892,0.168197836019673,0.681922748263793,0.789794261518831,FALSE,"Neither"
"REXO2",-0.106704095558756,4.14474563043192,10.2311324359281,0.00150440727712894,0.00679363406243034,FALSE,0.0354553609522923,4.04372709324847,0.620974065315572,0.431119851341658,0.579539427403902,FALSE,"Neither"
"BASP1",0.311413861026067,8.29315701488006,10.2292287945465,0.00150588405252221,0.006798448456369,FALSE,0.249101975925406,8.67702388074838,6.17936269410477,0.0133038670911575,0.0449840694361661,FALSE,"Neither"
"NAA80",-0.11494144263858,3.86366444001456,10.2249504123958,0.00150933184642524,0.00681215613892308,FALSE,-0.0851620814579102,4.31802573319391,3.26174535185146,0.0716129143349421,0.157921055542085,FALSE,"Neither"
"ULK2",-0.0975368804296172,4.50230796415439,10.2220265452016,0.00151162890794965,0.00681988324807968,FALSE,0.0114209821711862,4.15872537751397,0.149605963727217,0.699103591665501,0.802151848678496,FALSE,"Neither"
"PLD3",0.126791874637245,6.99325919886896,10.2217033159274,0.00151186780552416,0.00681988324807968,FALSE,0.130794688176356,7.45423152667855,7.10786115565183,0.0079639848033975,0.0303543582135509,FALSE,"Neither"
"DOK4",0.270100969061321,2.71144975807821,10.2198684901019,0.00151351234511868,0.00682544180698441,FALSE,0.0328822118683917,2.75576212300809,0.147097755442479,0.70151404350654,0.803981182634462,FALSE,"Neither"
"SNX11",0.119254410175593,6.31937207829455,10.218714219885,0.00151425186289591,0.00682691709973907,FALSE,0.141418280012071,6.19157271919138,10.4715918624537,0.00130595932142274,0.00757032524728898,FALSE,"Neither"
"SMIM24",0.439291173295784,2.33997968943218,10.217369035824,0.0015155111908989,0.00683073448552446,FALSE,0.421059139762593,3.56049738429247,8.4365867647995,0.00386714106720761,0.0175218514920714,FALSE,"Neither"
"SRSF11",-0.10889102207591,7.78179796567371,10.215106408095,0.00151713224464409,0.00683617972511783,FALSE,-0.0778736200994854,6.58970251207295,1.24677690985551,0.264792672814328,0.412515306027706,FALSE,"Neither"
"TMED5",0.109569708136987,6.6314289235552,10.2124723975893,0.00151924025768403,0.00684381563699567,FALSE,0.1006885430254,5.60694446247566,2.51710662147782,0.113352303071845,0.222609143956516,FALSE,"Neither"
"MARCHF2",0.16876975230148,6.25512107864224,10.2022380061769,0.00152745716384269,0.00687895901725129,FALSE,0.170831860865104,7.25421579495034,5.16465145743881,0.023544039424505,0.0688611141149838,FALSE,"Neither"
"THEMIS2",0.153609476593365,9.26343627808102,10.2014453896742,0.00152809377109982,0.00687995441407603,FALSE,0.235774430403316,9.31285956461331,20.3451410660707,8.35284273926404e-06,0.000145878168538346,FALSE,"Neither"
"PABPC1",0.0873093635821788,10.1316660669348,10.2003002808917,0.0015290162762431,0.00688077776134819,FALSE,-0.0388658129367904,10.1415923988726,2.11308294145511,0.146774468253365,0.269083535712695,FALSE,"Neither"
"LILRA6",0.242193636367235,7.19739900504173,10.1998924342049,0.00152934545065507,0.00688077776134819,FALSE,0.368686549142403,7.20481592891008,24.2971196195741,1.18098323147164e-06,2.92844800636985e-05,FALSE,"Neither"
"PROK2",0.343139172603341,7.53063624119275,10.1967340605257,0.00153189329183952,0.00688956627177485,FALSE,0.290628994734367,7.33596591787511,6.40081692223179,0.01176293500981,0.0408497847398513,FALSE,"Neither"
"EXD3",-0.137986475944795,3.71995523473908,10.1943669432151,0.0015338665901675,0.0068965674633957,FALSE,-0.0838648926277023,3.89009302124515,3.90325866359252,0.0488316495501315,0.119112508925596,FALSE,"Neither"
"COLQ",-0.191637018777929,3.50182769369532,10.191346954529,0.0015363309328871,0.00690577208632796,FALSE,0.135986843674175,3.4779107539333,5.22564114064167,0.0227420451648594,0.0672400791413521,FALSE,"Neither"
"FBXO10",-0.150639705540347,2.22423546550468,10.1872650256088,0.00153969711632867,0.00691752705798168,FALSE,-0.132427170588946,2.17351594406408,7.01503247630775,0.00838042521944321,0.0315095586822273,FALSE,"Neither"
"HDAC10",-0.120572117724527,3.91635258595031,10.1867115622054,0.0015400531297489,0.00691752705798168,FALSE,0.0271073335727169,4.17723745032748,0.267684774896514,0.6051552055246,0.730784705246724,FALSE,"Neither"
"SPATA2",0.0904939087852538,4.58974533569858,10.1862027574654,0.001540436061387,0.00691752705798168,FALSE,0.0549890160316266,4.85502837674023,2.09899794318114,0.148124730748062,0.270698892761899,FALSE,"Neither"
"CD22",-0.196057605275336,6.92912266779882,10.1859603819951,0.0015406174728347,0.00691752705798168,FALSE,-0.239227427530492,7.00845831009489,9.65172498698787,0.00201711584645022,0.0105955083783075,FALSE,"Neither"
"PIGU",-0.100715654496977,3.59807752732546,10.1837448536303,0.00154248903329522,0.00692405258844965,FALSE,-0.00802486481047355,3.74599610740979,0.0630827633835619,0.801808240334953,0.876729389322519,FALSE,"Neither"
"CPSF7",-0.0754450010320909,7.42294877104835,10.172880079828,0.00155127680784347,0.00696161224013244,FALSE,-0.0283967596863001,7.19939397319422,0.889542795853665,0.346130979504203,0.498749421397516,FALSE,"Neither"
"SPOCK2",-0.127160030119826,8.80426758563215,10.1710465427334,0.00155277663015594,0.00696528484938904,FALSE,-0.148084639369338,8.90387093062937,10.3123158475937,0.0014206866701178,0.00808234411266864,FALSE,"Neither"
"DIPK2A",0.115388175913943,4.60980670889396,10.1703562223697,0.001553357394379,0.00696528484938904,FALSE,0.0993834356848147,3.63066378023118,2.02646127511174,0.15530555612503,0.280304854786779,FALSE,"Neither"
"CLEC1B",0.237992449701114,2.9958734678231,10.1680254743439,0.00155540198092895,0.00697256425515267,FALSE,0.331701034199545,2.30494563227807,21.4672114292732,4.77853962864386e-06,9.2839804698642e-05,FALSE,"Neither"
"TMEM106C",-0.119217517600667,4.23929707915912,10.1672855381489,0.00155588799971803,0.00697285485526042,FALSE,-0.0603357909413557,4.19277931831804,2.49761793512198,0.114754113039622,0.224597678254456,FALSE,"Neither"
"C20orf96",-0.148297266267764,1.97917730371835,10.1655165287213,0.00155736210947747,0.00697568444870117,FALSE,-0.00971195272190352,2.05214899989777,0.0412014455303131,0.839245637021481,0.900511293320169,FALSE,"Neither"
"AAK1",-0.0936663760625819,6.60967527074791,10.1646000544629,0.00155806393812801,0.00697694035588566,FALSE,-0.101797116559174,6.14575233748115,11.8257811066391,0.000641158213503232,0.0043981049469481,FALSE,"Neither"
"GSDMA",-0.58175704002986,0.375316004409017,10.143558213981,0.00157236243287572,0.00703716141558733,FALSE,0.360150438977689,0.206291852149025,4.72636268387209,0.0302505613127648,0.0833162633222059,FALSE,"Neither"
"CCDC66",-0.137111888975539,4.38984637325882,10.1426749894937,0.00157620346845327,0.00705244551898484,FALSE,-0.13680357014228,3.62855350455538,5.35166941211128,0.0211735086673696,0.0638996131619147,FALSE,"Neither"
"ZC4H2",-0.113278179877368,2.33508305243457,10.1394777127531,0.0015790050284027,0.00706307166852384,FALSE,-0.0212207634483764,2.54721828144949,0.350358333790839,0.554221555154996,0.688726155272719,FALSE,"Neither"
"PDP1",0.120021829167122,5.06344190817208,10.1385513017819,0.0015796183146224,0.00706390632052236,FALSE,0.00691234680559437,4.00421499259874,0.00768766938285281,0.930172356601053,0.959914310517568,FALSE,"Neither"
"CBR1",0.128907186051354,4.47527646983498,10.1329600310759,0.00158429539827097,0.00708290853858385,FALSE,0.255259138085419,4.58551899798789,28.5905880827364,1.45523101231891e-07,4.99573813428109e-06,FALSE,"Neither"
"ZNF230",0.157282455932261,4.1169280484734,10.1288756496072,0.00158772574114852,0.0070963281978169,FALSE,0.131873956484375,3.25534635465057,4.69270391332457,0.0308398912815536,0.0845968273918206,FALSE,"Neither"
"MSI2",-0.0915539104025,5.82412529787134,10.1257113993177,0.00159034622070194,0.00710612191193537,FALSE,-0.124667592888603,5.31641130667047,14.1820025693892,0.000189049191225125,0.00172408265456494,FALSE,"Neither"
"ZNF182",-0.0706432944790303,4.40089102839185,10.1222660927384,0.00159325938806348,0.00711554493879211,FALSE,-0.0700080299413088,3.7215651834995,4.94977049701926,0.0266125241498661,0.0755696577437945,FALSE,"Neither"
"SCAMP1-AS1",-0.110296964459254,3.45013519691818,10.1218446322683,0.00159367962403099,0.00711554493879211,FALSE,-0.0150667647482413,3.21077394486334,0.178371890954802,0.672987327829328,0.782708418644513,FALSE,"Neither"
"MRM1",-0.104019321227152,3.04465999886954,10.119214579489,0.00159594168802347,0.00712302017357856,FALSE,-0.067591779817429,3.41171347888258,3.32520403767658,0.0689198280076381,0.153722161726225,FALSE,"Neither"
"ADGRE5",0.170337993210447,9.90972090592161,10.1186479367925,0.00159627936236644,0.00712302017357856,FALSE,0.218155751279713,9.9657127161638,9.88774682025399,0.00177923107825915,0.00961182017862579,FALSE,"Neither"
"DOCK3",-0.169975889195887,1.54845819382661,10.1100156499825,0.0016032506266705,0.00715219997966321,FALSE,-0.150889781010985,1.30043051369401,6.64475431506524,0.0102770673698442,0.0368490833370942,FALSE,"Neither"
"PTAFR",0.181020065732454,8.87878797783546,10.1074273286791,0.00160575520190421,0.00716144325633733,FALSE,0.173308276908159,8.82205152132026,6.02377027420789,0.0145099940648009,0.0479363424268096,FALSE,"Neither"
"PSTK",-0.116722950535832,2.1266121009627,10.1036764484249,0.00160905524356975,0.00717422826751876,FALSE,-0.0453037126315507,1.52239515913114,1.25455677886323,0.263309625330567,0.411005202289998,FALSE,"Neither"
"RCAN2",0.323869319203291,0.27002602257753,10.0963715599838,0.00161153967639534,0.00718337085156837,FALSE,0.166448857608698,0.232395172930322,1.98219421158769,0.159884618645454,0.286454997188384,FALSE,"Neither"
"CD55",0.199580944160663,7.91143035430165,10.0987306064704,0.00161313925895059,0.00718856539217416,FALSE,0.246649223645007,7.60868598971682,15.5383150761412,9.43567790962279e-05,0.00100321785967513,FALSE,"Neither"
"KCNH7",0.317802047016626,2.3304510714724,10.0936063534391,0.00161769901900683,0.00720694490302964,FALSE,0.416627065500621,1.21966369447714,15.9369242879883,7.70129807627586e-05,0.000850146237971232,FALSE,"Neither"
"CELF1",-0.0671952339951053,7.89089126131954,10.0910666449223,0.00161967487634538,0.00721250824589388,FALSE,-0.0488725999372541,7.24760075116466,2.02001063544623,0.155963055790679,0.281153300044673,FALSE,"Neither"
"HK3",0.209249048831008,8.13185316770124,10.0907130323947,0.00161997694152618,0.00721250824589388,FALSE,0.291730819336709,8.0292833903207,22.4201146559181,2.9794710765311e-06,6.27781251265724e-05,FALSE,"Neither"
"RPL27A",-0.211208731915926,6.92471766769455,10.0903886319778,0.00162025479712953,0.00721250824589388,FALSE,0.0983225283432395,7.22808735176691,1.88269900735906,0.170743263228045,0.300997700933857,FALSE,"Neither"
"MFSD13A",0.136715383273321,3.99855549959353,10.0879260722496,0.00162240180927497,0.00721767524478634,FALSE,0.24558458474678,4.0324822137137,28.7372642020185,1.35549780618605e-07,4.69634597884598e-06,FALSE,"Neither"
"IRF6",-0.306111919624887,0.1698611435777,10.0832333361868,0.00162251099356243,0.00721767524478634,FALSE,0.0745235809945447,0.288300624310229,0.595558783821183,0.440702918700677,0.587630005008227,FALSE,"Neither"
"GABRR2",0.22669777445532,2.6490109383724,10.0877301191638,0.0016227234830018,0.00721767524478634,FALSE,0.147702067417112,1.90791000685097,3.57585434103788,0.0592975983132015,0.137769199968235,FALSE,"Neither"
"MAN2B1",0.106059981667905,7.6187092273836,10.0850894609332,0.00162479081286205,0.00722214327026317,FALSE,0.0823569514169101,7.87685111778788,4.18136848346357,0.0414791702914708,0.105415977081593,FALSE,"Neither"
"ZNF100",0.175069936484826,3.52638843370132,10.0846459103131,0.00162525207794128,0.00722214327026317,FALSE,0.0224495344892365,2.2664924131806,0.0733653594430805,0.786628425994281,0.865320238977169,FALSE,"Neither"
"EMD",-0.091080994844853,5.60506377235795,10.0842966720398,0.00162547390996513,0.00722214327026317,FALSE,0.0303637305398771,6.1596687106838,0.60051081788394,0.438809224204399,0.586026974644497,FALSE,"Neither"
"KLRC4",-0.282412269727833,1.76637252793607,10.0836403130507,0.00162590927020664,0.00722214327026317,FALSE,-0.450764661741903,-0.0568293668534706,13.4691620917019,0.000273183127281304,0.00228571850277419,FALSE,"Neither"
"FAM86DP",-0.14744165860315,1.98857349734776,10.0826425275355,0.00162694592191252,0.00722480947887924,FALSE,-0.112328944833311,2.24026325529381,4.93676137601507,0.0268112756015128,0.0760058118998289,FALSE,"Neither"
"BTNL9",-0.340425453080228,0.358122447815176,10.077022425829,0.00162846155787167,0.00722766249076822,FALSE,-0.309793403327351,-0.052474886314211,7.01950953791298,0.00836141677009945,0.0314459700137959,FALSE,"Neither"
"PGK1",0.0971369478286771,8.95884829199497,10.078179989453,0.0016307247567467,0.00723362061665183,FALSE,0.140626080056458,8.86572421674311,17.98699348754,2.72522964040395e-05,0.000372688195673109,FALSE,"Neither"
"PHLDB2",-0.179604818771365,2.63960178268546,10.078076265987,0.00163099104040725,0.00723362061665183,FALSE,-0.0412440543159614,1.678136737047,0.27864889995333,0.59786061075886,0.72483472463265,FALSE,"Neither"
"STX2",-0.166053643500525,4.39040915784991,10.0762255209103,0.00163243224635733,0.00723752432738235,FALSE,-0.09540901650484,3.8147976617286,2.79341953600625,0.095379802161667,0.196227069669409,FALSE,"Neither"
"LZTS2",-0.101067504051035,4.68304420722757,10.0723005194816,0.00163580668304587,0.00725054341039477,FALSE,-0.0957780274414872,4.90557227898121,8.63178591950341,0.0034812298860808,0.0162493499536354,FALSE,"Neither"
"ZNF860",-0.259349660331633,1.2897222697718,10.0698960875208,0.00163714545768418,0.00725349362423218,FALSE,-0.632927200876696,0.414526157444632,34.234487208576,9.71316776364764e-09,4.84109444485853e-07,FALSE,"Neither"
"RAB3D",0.203679030741852,7.3278297540931,10.0704984173158,0.00163734857588376,0.00725349362423218,FALSE,0.100640426073103,7.2418123531744,1.95023933077295,0.163281667902685,0.290747962240484,FALSE,"Neither"
"PBXIP1",-0.114867235268221,8.79073435173664,10.0693813767087,0.00163831357874664,0.0072558269920146,FALSE,-0.0528358191959081,9.00158175046886,1.29268662007753,0.256186786752545,0.403624677049116,FALSE,"Neither"
"VPS54",0.0814882979450606,4.66085066998061,10.0688725621554,0.00163876836353116,0.00725590004232639,FALSE,0.00397287758285761,3.94772866920583,0.00641470903591808,0.936201453652076,0.962572421882561,FALSE,"Neither"
"LINC00877",0.184736097953937,4.4837352643675,10.0675688141797,0.00163990138750156,0.0072589752593819,FALSE,0.247351837297142,4.484236605129,17.5514983205352,3.39508968944995e-05,0.000450735712576355,FALSE,"Neither"
"TBC1D8",0.192705047155234,4.89760504060119,10.0659693309331,0.00164127609814521,0.00726311836535523,FALSE,0.294858037134094,4.80871612943188,28.4126611382048,1.58619136193369e-07,5.39592807522204e-06,FALSE,"Neither"
"BOD1",-0.104293189127851,3.94613196414013,10.0646476540863,0.00164245727713404,0.00726640305263336,FALSE,-0.0400703847776393,3.5284987615211,1.0329313221289,0.310042853920685,0.462765538922206,FALSE,"Neither"
"ASRGL1",0.163459173818523,2.92753186247333,10.0593140952762,0.00164720459668224,0.00728545874915161,FALSE,0.0711953203856229,3.15035481304274,1.69824117764063,0.193215756695657,0.328903072954527,FALSE,"Neither"
"TAF1D",-0.102971983169366,5.93978120793988,10.057195175703,0.00164888596764063,0.00728872167556511,FALSE,0.0117483815493432,5.05128234698285,0.0461125736939279,0.830073123866482,0.894851753682449,FALSE,"Neither"
"TTC19",-0.0925666833499146,4.67695881384882,10.0567763564661,0.00164926314688414,0.00728872167556511,FALSE,-0.067435815839262,3.99354773509891,2.83662965110971,0.0928631645049946,0.192501477670848,FALSE,"Neither"
"CBLB",-0.111539764078681,6.0350539380663,10.0526797335823,0.00165281994983071,0.00730249113142443,FALSE,-0.130442821149395,5.62454193171217,11.0635452335984,0.000955998626877102,0.00595099228232792,FALSE,"Neither"
"CYB5R3",0.114829621974659,6.79895923528643,10.050737093714,0.0016545141384266,0.00730710524178471,FALSE,0.0668106937096938,7.48541368742313,1.9300743258573,0.165469494705754,0.29352883523421,FALSE,"Neither"
"SPTY2D1",0.0797044803656679,5.1430972637123,10.0504772783126,0.00165474705837819,0.00730710524178471,FALSE,0.0474038487668551,4.32178143609683,0.842659078773362,0.359152114785371,0.510468974515408,FALSE,"Neither"
"FNDC11",-0.208389069251747,0.642772909703503,10.0467530627526,0.00165566914696923,0.00730922739415348,FALSE,-0.208566402190142,0.795128490980491,11.2771726444414,0.000854638997527558,0.00543966662745372,FALSE,"Neither"
"CILP",-0.17849018704656,1.04325312501349,10.0384583954462,0.00166404617792557,0.00734234167210076,FALSE,-0.102430000172922,0.580119788140272,3.19891622411375,0.0743925551741074,0.162664645525921,FALSE,"Neither"
"FPGS",-0.103982781318854,5.4536130433604,10.0386325762498,0.00166512257917775,0.00734508507814753,FALSE,-0.00818672871070822,5.73471828700596,0.0434158194762656,0.835042955975092,0.897886641738699,FALSE,"Neither"
"IL18RAP",0.252745104168274,6.74409838808347,10.0376019613911,0.00166602498531654,0.00734710805325396,FALSE,0.397541196577533,6.44165059089737,21.7217036555206,4.21127702546714e-06,8.37898911618808e-05,FALSE,"Neither"
"SNN",0.132890209129873,7.76031650253981,10.0356026592019,0.00166778357748547,0.0073529046938141,FALSE,0.0732533004197387,7.84307985250302,2.53761765441357,0.111897379986294,0.22070529773263,FALSE,"Neither"
"NT5M",0.26496843952983,2.76896723966605,10.0337346149191,0.0016696176271496,0.00735903083531991,FALSE,0.221980839131153,3.98303187339212,5.48118909326988,0.0196782516602652,0.0603324763281173,FALSE,"Neither"
"GRAPL",-0.24924818484786,0.0814453261438822,10.0280673749512,0.00167020462841512,0.00735965867005916,FALSE,-0.224042315770132,0.0505215485133864,13.7721981841586,0.00023360438645562,0.00202457134928204,FALSE,"Neither"
"MATK",-0.182881967473332,6.49087017333613,10.0303536465064,0.00167241216169179,0.00736742504970932,FALSE,0.057867352589733,6.75300042554752,0.927062220456856,0.336168754042573,0.489014219736903,FALSE,"Neither"
"MEGF6",-0.154206194555415,5.8946126905541,10.0295691273922,0.00167310624814261,0.00736852193083293,FALSE,-0.166636053812168,5.95078940281972,10.556176201558,0.00124890770486552,0.00733757329966465,FALSE,"Neither"
"NUP107",-0.0840153661909073,4.96174300189258,10.0239264280591,0.00167810445589876,0.0073885689540968,FALSE,-0.0943303941746122,4.39255211466634,8.06126963515095,0.00473662767767129,0.0204427181876941,FALSE,"Neither"
"LRRC59",0.109053863740949,5.84182487359338,10.0227354828966,0.00167915322600998,0.00739122086056773,FALSE,0.108972960542944,5.96849866201174,8.4264939906862,0.00388823669343249,0.0175961770361611,FALSE,"Neither"
"RRAGC",0.0913447622379714,4.77649413057176,10.0198857754352,0.00168169101348189,0.00740042390435743,FALSE,0.0867776953420719,4.33987691020959,6.72948439063942,0.0098071028174306,0.0355291370362458,FALSE,"Neither"
"IL18BP",-0.0947845746366774,4.67055044748167,10.0139971508703,0.00168693057849832,0.00742150829844267,FALSE,0.0758238156022016,4.92085378447884,3.92750704361586,0.0481388178044615,0.118022314872125,FALSE,"Neither"
"KLHDC2",-0.0831208683465333,4.88122825258144,10.0097481607566,0.00169071464117816,0.00743617983121796,FALSE,-0.0640193198745538,4.56636368645226,3.40218768480477,0.0657978155304867,0.148435914073438,FALSE,"Neither"
"LAMP1",0.113241573451021,7.82751790083414,10.0072125443149,0.00169296924759043,0.00744411843130401,FALSE,0.122643782874751,7.95038983909311,6.33958790029953,0.0121696068629373,0.0419504692458147,FALSE,"Neither"
"DZIP3",-0.149534433714848,4.09537503658599,10.0041407246034,0.00169575566413465,0.00745439060535028,FALSE,-0.268488466516637,3.55071937969647,25.4031081984129,6.86637086328775e-07,1.86949719947446e-05,FALSE,"Neither"
"KMT5C",-0.119143419409009,3.82273520291696,10.0022935240377,0.00169742861306168,0.00745976392068917,FALSE,-0.0141493720026766,4.13164121706243,0.120885053999424,0.728246725931506,0.824042644623959,FALSE,"Neither"
"P4HB",0.0826758235632218,8.2505639295786,10.0015865813893,0.00169800578376123,0.00746031999739045,FALSE,0.0866520968402263,8.43229956572549,6.71718570779852,0.009873889268947,0.0356935148946368,FALSE,"Neither"
"P4HA1",0.11240812584095,4.95886244591249,9.99926195894195,0.00170010056550488,0.00746754175164056,FALSE,0.132561178590454,4.41724143195796,8.62615514187057,0.00349179196266195,0.0162783912442059,FALSE,"Neither"
"LINC02245",-0.145089486257393,1.68548704789959,9.990053510281,0.0017082119790353,0.00749919101377074,FALSE,-0.0941272162597257,1.87611994268429,3.09858216009465,0.0790718269582878,0.170558669738064,FALSE,"Neither"
"SLC5A10",-0.1582398712597,2.48904864817808,9.98703243691839,0.0017112906367935,0.00751071487065653,FALSE,-0.23449840728795,2.56909890787177,16.2679997099359,6.50654567232375e-05,0.000749234807500979,FALSE,"Neither"
"MDS2",-0.230889885507512,1.97195551075774,9.98154607899484,0.00171610820120323,0.00752986251548354,FALSE,-0.214508960717931,2.02621962479118,8.60488117767609,0.00353203633229798,0.0163978477862748,FALSE,"Neither"
"TMEM143",-0.0952616239977487,3.15850284340095,9.97341772910255,0.00172358642172328,0.00756067122724667,FALSE,-0.0738732966492072,3.31736998226971,5.21292370305641,0.0229069090021805,0.0675634458958854,FALSE,"Neither"
"RAB1B",0.11475503931205,7.54493281891204,9.97023744813267,0.00172635278965826,0.00756977507812252,FALSE,0.13223214977162,8.01923949809385,7.83962961041016,0.00534163935203154,0.0224594376567201,FALSE,"Neither"
"JAML",0.170506563024218,10.291165543721,9.96999190220033,0.00172657630292906,0.00756977507812252,FALSE,0.224895284032946,10.0276362642623,14.1281145734163,0.000194363677152061,0.00176290440425346,FALSE,"Neither"
"RNPS1",-0.0572158144150151,6.86165810673535,9.96341713739185,0.00173258390503519,0.00759209278662191,FALSE,-0.0213280814967837,6.96470517223415,0.83097732259017,0.362500967262696,0.513914147691832,FALSE,"Neither"
"S1PR5",-0.203900437959111,6.04530083206211,9.96115708980516,0.00173465505494219,0.00759915703481555,FALSE,-0.00594147365592276,6.21651280254577,0.00752919445218516,0.930893995899657,0.960208452041162,FALSE,"Neither"
"DYRK4",-0.101336692941771,3.35787277383075,9.95734704875779,0.00173825364794495,0.0076129071803515,FALSE,-0.0209127833321682,3.30771672181104,0.323068874507739,0.570065974784095,0.701396682827113,FALSE,"Neither"
"TDRKH",-0.103536320770923,3.30793892493642,9.95496970856695,0.00174044435185618,0.00761872462446469,FALSE,-0.109831993435933,3.21830120454575,8.94323851758933,0.002945048640813,0.014256734336714,FALSE,"Neither"
"C3AR1",0.229744929179968,5.46970681630053,9.95274132972841,0.0017423863830984,0.00762495547771452,FALSE,0.538690663747385,5.58930997947916,54.2419402715462,9.12353060672738e-13,1.35516045705073e-10,FALSE,"Neither"
"LINC01934",-0.16788423638977,2.71779191352958,9.95061389943011,0.0017445233896776,0.00763027337281708,FALSE,-0.27374147782872,1.96078559954493,14.3199665947726,0.00017610937101385,0.00163186706852982,FALSE,"Neither"
"MFSD2B",0.373355325386964,2.12893255513378,9.94840129465747,0.00174653853753538,0.00763706959558855,FALSE,0.281230644499855,3.18134923509199,5.76671733913617,0.016756250373991,0.0534845251299176,FALSE,"Neither"
"MGAT4B",0.09034629989029,6.33906918364592,9.9468810102841,0.00174778644953148,0.00764050823131601,FALSE,0.0462345185245638,6.76719255780461,1.32381700323376,0.250547770306343,0.396698432732006,FALSE,"Neither"
"TKT",0.166454212387856,9.83492198428826,9.9422000858433,0.0017521126307205,0.0076573982580723,FALSE,0.140716055608425,10.142504900009,5.73245756878273,0.0170816927785366,0.0542577927299612,FALSE,"Neither"
"CLP1",0.0781068365508462,4.47377724091787,9.94168579465701,0.00175261028281285,0.00765755165794845,FALSE,0.103972942874301,4.42732251199115,14.7012995098569,0.000144792155926381,0.001399972858447,FALSE,"Neither"
"AACS",-0.0889668658298666,3.94674708708209,9.9389160399336,0.00175520341004702,0.00766685816710514,FALSE,-0.0854153250210837,3.8753024417337,8.18055837105052,0.00444049629393524,0.0195012662182718,FALSE,"Neither"
"MTG1",-0.130111410369515,3.65674995620495,9.93647875898227,0.00175749019867023,0.00767482200975619,FALSE,-0.0136565231020647,3.87563937485025,0.0904176920354472,0.763792190577528,0.8494911558139,FALSE,"Neither"
"ARFIP2",-0.0646208673159172,5.13091244668104,9.93537359033891,0.00175845131779987,0.00767699408390738,FALSE,-0.0121118734354861,5.30973351668239,0.1667212333918,0.683245646834968,0.790837990418809,FALSE,"Neither"
"CTU1",-0.173183023938007,2.16937832968335,9.930298900493,0.00176329806324125,0.0076961242913153,FALSE,0.105184854565836,3.58400571326602,4.22361767156697,0.0404687852614927,0.103539070935828,FALSE,"Neither"
"LTBP4",-0.139896095354793,5.68587793406329,9.92775117466409,0.00176554412291525,0.00770351013064714,FALSE,-0.0676270241903192,6.17721185628975,1.96581129218405,0.161614829579291,0.288608101081473,FALSE,"Neither"
"LTA4H",0.158565440400308,8.18497594464827,9.92734366725661,0.00176592092695898,0.00770351013064714,FALSE,0.313950733176684,8.08075859332147,36.8560427793831,2.79721364660008e-09,1.63283265082857e-07,FALSE,"Neither"
"RNF126",-0.106253727799691,5.7232952339014,9.92515865293548,0.00176796434949492,0.00771001257708841,FALSE,-0.0533464412799087,6.4777843345942,2.19059108475448,0.139588488704147,0.259911444401094,FALSE,"Neither"
"CHIC1",-0.130500465619301,3.7497419536553,9.92481891456286,0.00176834296316549,0.00771001257708841,FALSE,-0.0972480741951941,2.88353359147898,2.31983575434178,0.128468838776215,0.244362814672344,FALSE,"Neither"
